entity,code,year,is_aggregate,continent,auto_powerhouse,ev_sales,ev_sales_share,ev_stock,bev_share_ev_cars,phev_fcev_share_ev_cars,yoy_sales_growth_pct,global_sales_share_pct,sales_share_tier,tipping_year,years_since_tipping,rank_sales_in_year,rank_stock_in_year
Ireland,IRL,2020,False,Europe,False,6500.0,,,61.53846,38.46154,38.29787234042554,0.2181208053691275,,,,24.0,
Ireland,IRL,2021,False,Europe,False,16500.0,,,52.12121,47.87879,153.84615384615384,0.25,,,,22.0,
Ireland,IRL,2022,False,Europe,False,23700.0,,,67.51055,32.489450000000005,43.636363636363626,0.2323529411764706,,,,25.0,
Ireland,IRL,2023,False,Europe,False,33000.0,,,69.69697,30.303030000000007,39.240506329113934,0.24087591240875914,,,,26.0,
Ireland,IRL,2024,False,Europe,False,30000.0,,,56.66667,43.33333,-9.090909090909093,0.17142857142857143,,,,30.0,
Ireland,IRL,2025,False,Europe,False,43000.0,,,55.81395,44.18605,43.333333333333336,0.2028301886792453,,,,30.0,
Israel,ISR,2010,False,Middle East,False,,,6.0,,,,,,2021.0,-11.0,,20.0
Israel,ISR,2011,False,Middle East,False,3.0,0.0013,85.0,100.0,0.0,,0.006122448979591836,Nascent (<1%),2021.0,-10.0,27.0,20.0
Israel,ISR,2012,False,Middle East,False,601.0,0.27,611.0,99.83361,0.16639000000000692,19933.333333333336,0.5050420168067227,Nascent (<1%),2021.0,-9.0,13.0,20.0
Israel,ISR,2013,False,Middle East,False,477.0,0.21,1018.0,96.43606,3.5639400000000023,-20.63227953410982,0.2373134328358209,Nascent (<1%),2021.0,-8.0,18.0,20.0
Israel,ISR,2014,False,Middle East,False,58.0,0.022,1270.0,10.34483,89.65517,-87.84067085953879,0.017575757575757574,Nascent (<1%),2021.0,-7.0,28.0,22.0
Israel,ISR,2015,False,Middle East,False,68.0,0.024,1340.0,4.411765,95.588235,17.24137931034482,0.013076923076923078,Nascent (<1%),2021.0,-6.0,34.0,24.0
Israel,ISR,2016,False,Middle East,False,68.0,0.022,1400.0,7.352941,92.647059,0.0,0.008717948717948718,Nascent (<1%),2021.0,-5.0,38.0,27.0
Israel,ISR,2017,False,Middle East,False,1630.0,0.52,3100.0,7.97546,92.02454,2297.0588235294117,0.13583333333333333,Nascent (<1%),2021.0,-4.0,23.0,25.0
Israel,ISR,2018,False,Middle East,False,3730.0,1.2,6800.0,3.485255,96.514745,128.83435582822088,0.18195121951219512,Early (1-5%),2021.0,-3.0,23.0,26.0
Israel,ISR,2019,False,Middle East,False,4750.0,1.6,11400.0,17.89474,82.10526,27.345844504021443,0.22836538461538464,Early (1-5%),2021.0,-2.0,23.0,23.0
Israel,ISR,2020,False,Middle East,False,6900.0,2.6,18800.0,21.73913,78.26087,45.26315789473685,0.2315436241610738,Early (1-5%),2021.0,-1.0,22.0,23.0
Israel,ISR,2021,False,Middle East,False,24000.0,6.9,43000.0,45.83333,54.16667,247.82608695652172,0.36363636363636365,Growth (5-20%),2021.0,0.0,20.0,21.0
Israel,ISR,2022,False,Middle East,False,43000.0,12.0,88000.0,62.7907,37.2093,79.16666666666667,0.42156862745098034,Growth (5-20%),2021.0,1.0,19.0,20.0
Israel,ISR,2023,False,Middle East,False,65000.0,17.0,151000.0,75.38462,24.615380000000002,51.162790697674424,0.4744525547445255,Growth (5-20%),2021.0,2.0,21.0,21.0
Israel,ISR,2024,False,Middle East,False,76400.0,19.0,228000.0,90.31414,9.685860000000005,17.538461538461547,0.4365714285714286,Growth (5-20%),2021.0,3.0,21.0,22.0
Israel,ISR,2025,False,Middle East,False,90000.0,21.0,310000.0,61.11111,38.88889,17.801047120418858,0.42452830188679247,Mainstream (20-50%),2021.0,4.0,23.0,25.0
Italy,ITA,2010,False,Europe,True,40.0,0.002,650.0,100.0,0.0,,0.5369127516778524,Nascent (<1%),2021.0,-11.0,13.0,9.0
Italy,ITA,2011,False,Europe,True,110.0,0.0065,760.0,100.0,0.0,175.0,0.22448979591836735,Nascent (<1%),2021.0,-10.0,18.0,12.0
Italy,ITA,2012,False,Europe,True,460.0,0.033,1200.0,100.0,0.0,318.1818181818182,0.3865546218487395,Nascent (<1%),2021.0,-9.0,17.0,14.0
Italy,ITA,2013,False,Europe,True,1040.0,0.08,2180.0,82.69231,17.307689999999994,126.08695652173911,0.5174129353233831,Nascent (<1%),2021.0,-8.0,12.0,14.0
Italy,ITA,2014,False,Europe,True,1340.0,0.1,3620.0,74.62687,25.373130000000003,28.846153846153854,0.40606060606060607,Nascent (<1%),2021.0,-7.0,16.0,14.0
Italy,ITA,2015,False,Europe,True,2240.0,0.14,5700.0,66.96429,33.035709999999995,67.16417910447761,0.43076923076923074,Nascent (<1%),2021.0,-6.0,16.0,16.0
Italy,ITA,2016,False,Europe,True,2700.0,0.15,8500.0,51.85185,48.14815,20.535714285714278,0.34615384615384615,Nascent (<1%),2021.0,-5.0,16.0,17.0
Italy,ITA,2017,False,Europe,True,4900.0,0.25,13400.0,40.81633,59.18367,81.4814814814815,0.40833333333333327,Nascent (<1%),2021.0,-4.0,17.0,16.0
Italy,ITA,2018,False,Europe,True,9700.0,0.5,23000.0,51.54639,48.45361,97.95918367346938,0.47317073170731705,Nascent (<1%),2021.0,-3.0,14.0,16.0
Italy,ITA,2019,False,Europe,True,17500.0,0.88,40000.0,62.85714,37.14286,80.41237113402062,0.8413461538461539,Nascent (<1%),2021.0,-2.0,13.0,15.0
Italy,ITA,2020,False,Europe,True,60000.0,4.2,99000.0,55.0,45.0,242.85714285714283,2.013422818791946,Early (1-5%),2021.0,-1.0,9.0,13.0
Italy,ITA,2021,False,Europe,True,138000.0,9.1,230000.0,48.55072,51.44928,129.99999999999997,2.090909090909091,Growth (5-20%),2021.0,0.0,7.0,12.0
Italy,ITA,2022,False,Europe,True,114000.0,8.5,350000.0,42.98246,57.01754,-17.391304347826086,1.1176470588235294,Growth (5-20%),2021.0,1.0,10.0,12.0
Italy,ITA,2023,False,Europe,True,136000.0,9.2,490000.0,48.52941,51.47059,19.298245614035082,0.9927007299270074,Growth (5-20%),2021.0,2.0,11.0,11.0
Italy,ITA,2024,False,Europe,True,118000.0,7.5,570000.0,55.9322,44.0678,-13.235294117647056,0.6742857142857143,Growth (5-20%),2021.0,3.0,13.0,13.0
Italy,ITA,2025,False,Europe,True,193000.0,13.0,690000.0,49.2228,50.7772,63.55932203389831,0.9103773584905661,Growth (5-20%),2021.0,4.0,10.0,13.0
Japan,JPN,2010,False,Asia-Pacific,True,2400.0,0.058,3500.0,100.0,0.0,,32.21476510067114,Nascent (<1%),,,1.0,3.0
Japan,JPN,2011,False,Asia-Pacific,True,13015.0,0.31,16015.0,99.88475,0.11525000000000318,442.2916666666667,26.56122448979592,Nascent (<1%),,,2.0,3.0
Japan,JPN,2012,False,Asia-Pacific,True,24000.0,0.53,41000.0,54.16667,45.83333,84.40261237034193,20.168067226890756,Nascent (<1%),,,2.0,2.0
Japan,JPN,2013,False,Asia-Pacific,True,29000.0,0.63,69000.0,51.72414,48.27586,20.833333333333325,14.427860696517413,Nascent (<1%),,,2.0,2.0
Japan,JPN,2014,False,Asia-Pacific,True,32000.0,0.69,111000.0,50.0,50.0,10.344827586206895,9.696969696969697,Nascent (<1%),,,3.0,2.0
Japan,JPN,2015,False,Asia-Pacific,True,24000.0,0.58,134000.0,41.66667,58.33333,-25.0,4.615384615384616,Nascent (<1%),,,5.0,3.0
Japan,JPN,2016,False,Asia-Pacific,True,24400.0,0.6,153000.0,61.47541,38.52459,1.6666666666666607,3.128205128205128,Nascent (<1%),,,7.0,3.0
Japan,JPN,2017,False,Asia-Pacific,True,54000.0,1.2,200000.0,33.33333,66.66667000000001,121.31147540983606,4.5,Early (1-5%),,,4.0,3.0
Japan,JPN,2018,False,Asia-Pacific,True,50000.0,1.1,230000.0,54.0,46.0,-7.4074074074074066,2.4390243902439024,Early (1-5%),,,7.0,4.0
Japan,JPN,2019,False,Asia-Pacific,True,39000.0,0.9,260000.0,53.84615,46.15385,-21.999999999999996,1.875,Nascent (<1%),,,10.0,4.0
Japan,JPN,2020,False,Asia-Pacific,True,30000.0,0.77,300000.0,50.0,50.0,-23.076923076923073,1.006711409395973,Nascent (<1%),,,16.0,7.0
Japan,JPN,2021,False,Asia-Pacific,True,45000.0,1.2,340000.0,48.88889,51.11111,50.0,0.6818181818181818,Early (1-5%),,,17.0,8.0
Japan,JPN,2022,False,Asia-Pacific,True,97000.0,2.8,410000.0,60.82474,39.17526,115.55555555555554,0.9509803921568628,Early (1-5%),,,12.0,9.0
Japan,JPN,2023,False,Asia-Pacific,True,140000.0,3.5,540000.0,62.85714,37.14286,44.329896907216494,1.0218978102189782,Early (1-5%),,,10.0,10.0
Japan,JPN,2024,False,Asia-Pacific,True,103000.0,2.8,620000.0,58.25243,41.74757,-26.428571428571423,0.5885714285714285,Early (1-5%),,,17.0,10.0
Japan,JPN,2025,False,Asia-Pacific,True,102000.0,3.0,720000.0,59.80392,40.19608,-0.9708737864077666,0.48113207547169806,Early (1-5%),,,22.0,12.0
Jordan,JOR,2017,False,Middle East,False,217.0,,217.0,73.73272,26.26728,,0.018083333333333333,,,,35.0,38.0
Jordan,JOR,2018,False,Middle East,False,195.0,,410.0,51.28205,48.71795,-10.138248847926267,0.00951219512195122,,,,45.0,38.0
Jordan,JOR,2019,False,Middle East,False,380.0,,790.0,65.78947,34.210530000000006,94.87179487179486,0.01826923076923077,,,,40.0,38.0
Jordan,JOR,2020,False,Middle East,False,354.0,,1150.0,76.27119,23.728809999999996,-6.842105263157894,0.011879194630872484,,,,49.0,38.0
Jordan,JOR,2021,False,Middle East,False,1240.0,,2410.0,88.70968,11.290319999999994,250.28248587570624,0.018787878787878787,,,,45.0,37.0
Jordan,JOR,2022,False,Middle East,False,1500.0,,3920.0,93.33333,6.666669999999996,20.967741935483875,0.014705882352941175,,,,49.0,39.0
Jordan,JOR,2023,False,Middle East,False,2091.0,,6010.0,95.64802,4.3519799999999975,39.39999999999999,0.015262773722627737,,,,52.0,40.0
Jordan,JOR,2024,False,Middle East,False,5472.0,,11780.0,98.68421,1.315790000000007,161.69296987087515,0.03126857142857143,,,,46.0,40.0
Jordan,JOR,2025,False,Middle East,False,2941.0,,14820.0,98.60592,1.3940800000000024,-46.25365497076024,0.013872641509433962,,,,57.0,42.0
Laos,LAO,2022,False,Asia-Pacific,False,180.0,,180.0,100.0,0.0,,0.001764705882352941,,,,58.0,44.0
Laos,LAO,2023,False,Asia-Pacific,False,560.0,,740.0,100.0,0.0,211.11111111111111,0.004087591240875913,,,,57.0,45.0
Laos,LAO,2024,False,Asia-Pacific,False,2630.0,,3330.0,91.25475,8.745249999999999,369.6428571428571,0.01502857142857143,,,,53.0,44.0
Laos,LAO,2025,False,Asia-Pacific,False,6150.0,,9480.0,91.05691,8.943089999999998,133.8403041825095,0.02900943396226415,,,,51.0,43.0
Latvia,LVA,2015,False,Europe,False,26.0,,,65.38462,34.61538,,0.005,,,,43.0,
Latvia,LVA,2016,False,Europe,False,40.0,,,55.0,45.0,53.846153846153854,0.005128205128205128,,,,43.0,
Latvia,LVA,2017,False,Europe,False,40.0,,,55.0,45.0,0.0,0.0033333333333333335,,,,48.0,
Latvia,LVA,2018,False,Europe,False,90.0,,,81.11111,18.888890000000004,125.0,0.004390243902439024,,,,49.0,
Latvia,LVA,2019,False,Europe,False,98.0,,,87.7551,12.244900000000001,8.888888888888879,0.0047115384615384615,,,,51.0,
Latvia,LVA,2020,False,Europe,False,383.0,,,80.93995,19.060050000000004,290.81632653061223,0.012852348993288592,,,,47.0,
Latvia,LVA,2021,False,Europe,False,550.0,,,74.54545,25.454549999999998,43.603133159268936,0.008333333333333333,,,,51.0,
Latvia,LVA,2022,False,Europe,False,1400.0,,,78.57143,21.428569999999993,154.54545454545453,0.013725490196078431,,,,50.0,
Latvia,LVA,2023,False,Europe,False,2050.0,,,82.92683,17.073170000000005,46.428571428571416,0.014963503649635036,,,,53.0,
Latvia,LVA,2024,False,Europe,False,2100.0,,,61.90476,38.09524,2.4390243902439046,0.012,,,,57.0,
Latvia,LVA,2025,False,Europe,False,4300.0,,,37.2093,62.7907,104.76190476190474,0.020283018867924527,,,,52.0,
Lithuania,LTU,2015,False,Europe,False,37.0,,,100.0,0.0,,0.007115384615384615,,,,38.0,
Lithuania,LTU,2016,False,Europe,False,64.0,,,100.0,0.0,72.97297297297298,0.008205128205128205,,,,39.0,
Lithuania,LTU,2017,False,Europe,False,52.0,,,100.0,0.0,-18.75,0.004333333333333333,,,,46.0,
Lithuania,LTU,2018,False,Europe,False,140.0,,,100.0,0.0,169.23076923076925,0.006829268292682927,,,,47.0,
Lithuania,LTU,2019,False,Europe,False,160.0,,,100.0,0.0,14.28571428571428,0.007692307692307693,,,,50.0,
Lithuania,LTU,2020,False,Europe,False,450.0,,,100.0,0.0,181.25,0.015100671140939596,,,,45.0,
Lithuania,LTU,2021,False,Europe,False,1600.0,,,75.0,25.0,255.55555555555554,0.024242424242424242,,,,43.0,
Lithuania,LTU,2022,False,Europe,False,2070.0,,,67.63285,32.367149999999995,29.374999999999996,0.020294117647058824,,,,47.0,
Lithuania,LTU,2023,False,Europe,False,3200.0,,,65.625,34.375,54.589371980676326,0.023357664233576644,,,,48.0,
Lithuania,LTU,2024,False,Europe,False,3500.0,,,51.42857,48.57143,9.375,0.02,,,,50.0,
Lithuania,LTU,2025,False,Europe,False,7600.0,,,42.10526,57.89474,117.14285714285712,0.035849056603773584,,,,50.0,
Luxembourg,LUX,2019,False,Europe,False,1900.0,,,52.10526,47.89474,,0.09134615384615384,,,,30.0,
Luxembourg,LUX,2020,False,Europe,False,5200.0,,,48.07692,51.92308,173.6842105263158,0.174496644295302,,,,28.0,
Luxembourg,LUX,2021,False,Europe,False,9000.0,,,51.11111,48.88889,73.07692307692308,0.13636363636363638,,,,28.0,
Luxembourg,LUX,2022,False,Europe,False,10200.0,,,62.7451,37.2549,13.33333333333333,0.1,,,,32.0,
Luxembourg,LUX,2023,False,Europe,False,15800.0,,,69.62025,30.37975,54.90196078431373,0.11532846715328468,,,,34.0,
Luxembourg,LUX,2024,False,Europe,False,16800.0,,,77.38095,22.61905,6.329113924050622,0.096,,,,36.0,
Luxembourg,LUX,2025,False,Europe,False,16700.0,,,77.84431,22.155690000000007,-0.5952380952380931,0.07877358490566037,,,,41.0,
Malaysia,MYS,2012,False,Asia-Pacific,False,10.0,,26.0,100.0,0.0,,0.008403361344537815,,,,31.0,29.0
Malaysia,MYS,2013,False,Asia-Pacific,False,2.0,,14.0,100.0,0.0,-80.0,0.0009950248756218905,,,,34.0,33.0
Malaysia,MYS,2014,False,Asia-Pacific,False,15.0,,27.0,100.0,0.0,650.0,0.004545454545454545,,,,34.0,35.0
Malaysia,MYS,2015,False,Asia-Pacific,False,37.0,,79.0,100.0,0.0,146.66666666666669,0.007115384615384615,,,,38.0,35.0
Malaysia,MYS,2016,False,Asia-Pacific,False,110.0,,1832.0,100.0,0.0,197.2972972972973,0.014102564102564101,,,,34.0,25.0
Malaysia,MYS,2017,False,Asia-Pacific,False,8240.0,,8325.0,1.699029,98.300971,7390.909090909091,0.6866666666666666,,,,14.0,19.0
Malaysia,MYS,2018,False,Asia-Pacific,False,8062.0,,9311.0,0.7690399,99.2309601,-2.1601941747572795,0.39326829268292685,,,,19.0,22.0
Malaysia,MYS,2019,False,Asia-Pacific,False,2542.0,,6652.0,1.652242,98.347758,-68.46936244108161,0.12221153846153847,,,,28.0,27.0
Malaysia,MYS,2020,False,Asia-Pacific,False,667.0,,7340.0,13.04348,86.95652,-73.76081825334381,0.02238255033557047,,,,43.0,29.0
Malaysia,MYS,2021,False,Asia-Pacific,False,1250.0,,8630.0,23.2,76.8,87.40629685157421,0.01893939393939394,,,,44.0,31.0
Malaysia,MYS,2022,False,Asia-Pacific,False,3200.0,,11700.0,40.625,59.375,156.0,0.03137254901960784,,,,41.0,33.0
Malaysia,MYS,2023,False,Asia-Pacific,False,11100.0,,35000.0,82.88288,17.11712,246.875,0.08102189781021897,,,,39.0,32.0
Malaysia,MYS,2024,False,Asia-Pacific,False,23300.0,,59000.0,94.4206,5.579400000000007,109.9099099099099,0.13314285714285715,,,,33.0,32.0
Malaysia,MYS,2025,False,Asia-Pacific,False,54500.0,,113000.0,89.90826,10.091740000000001,133.90557939914163,0.25707547169811323,,,,29.0,32.0
Mexico,MEX,2011,False,Americas,True,3.0,0.0004,3.0,100.0,0.0,,0.006122448979591836,Nascent (<1%),2025.0,-14.0,27.0,27.0
Mexico,MEX,2012,False,Americas,True,88.0,0.01,91.0,100.0,0.0,2833.333333333333,0.07394957983193277,Nascent (<1%),2025.0,-13.0,23.0,24.0
Mexico,MEX,2013,False,Americas,True,12.0,0.0013,100.0,100.0,0.0,-86.36363636363636,0.005970149253731343,Nascent (<1%),2025.0,-12.0,31.0,26.0
Mexico,MEX,2014,False,Americas,True,48.0,0.005,150.0,100.0,0.0,300.0,0.014545454545454545,Nascent (<1%),2025.0,-11.0,30.0,27.0
Mexico,MEX,2015,False,Americas,True,99.0,0.0086,247.0,92.92929,7.070710000000005,106.25,0.01903846153846154,Nascent (<1%),2025.0,-10.0,31.0,31.0
Mexico,MEX,2016,False,Americas,True,770.0,0.056,1030.0,32.46753,67.53247,677.7777777777777,0.09871794871794873,Nascent (<1%),2025.0,-9.0,23.0,28.0
Mexico,MEX,2017,False,Americas,True,1200.0,0.091,2230.0,19.16667,80.83333,55.84415584415585,0.1,Nascent (<1%),2025.0,-8.0,25.0,28.0
Mexico,MEX,2018,False,Americas,True,1800.0,0.15,4030.0,11.11111,88.88889,50.0,0.0878048780487805,Nascent (<1%),2025.0,-7.0,28.0,27.0
Mexico,MEX,2019,False,Americas,True,1690.0,0.15,5600.0,17.15976,82.84024,-6.111111111111112,0.08125,Nascent (<1%),2025.0,-6.0,31.0,28.0
Mexico,MEX,2020,False,Americas,True,3800.0,0.49,9500.0,47.36842,52.63158,124.85207100591715,0.12751677852348992,Nascent (<1%),2025.0,-5.0,30.0,27.0
Mexico,MEX,2021,False,Americas,True,6500.0,0.78,16000.0,46.15385,53.84615,71.05263157894737,0.0984848484848485,Nascent (<1%),2025.0,-4.0,32.0,29.0
Mexico,MEX,2022,False,Americas,True,8400.0,0.96,24000.0,52.38095,47.61905,29.230769230769237,0.08235294117647059,Nascent (<1%),2025.0,-3.0,34.0,29.0
Mexico,MEX,2023,False,Americas,True,16100.0,1.5,41000.0,86.95652,13.043480000000002,91.66666666666667,0.11751824817518247,Early (1-5%),2025.0,-2.0,33.0,30.0
Mexico,MEX,2024,False,Americas,True,27200.0,2.2,67000.0,73.52941,26.47059,68.944099378882,0.15542857142857142,Early (1-5%),2025.0,-1.0,31.0,31.0
Mexico,MEX,2025,False,Americas,True,90000.0,7.0,158000.0,41.11111,58.88889,230.88235294117646,0.42452830188679247,Growth (5-20%),2025.0,0.0,23.0,30.0
Nepal,NPL,2021,False,Asia-Pacific,False,1153.0,,,95.4033,4.5966999999999985,,0.017469696969696972,,,,46.0,
Nepal,NPL,2022,False,Asia-Pacific,False,2596.0,,,96.302,3.6979999999999933,125.15177797051172,0.02545098039215686,,,,45.0,
Nepal,NPL,2023,False,Asia-Pacific,False,7491.0,,,98.78521,1.2147899999999936,188.55932203389833,0.05467883211678832,,,,41.0,
Nepal,NPL,2024,False,Asia-Pacific,False,12054.0,,,99.55202,0.44798000000000116,60.91309571485783,0.06888000000000001,,,,41.0,
Nepal,NPL,2025,False,Asia-Pacific,False,13063.0,,,99.51772,0.48228000000000293,8.37066533930646,0.061617924528301886,,,,42.0,
Netherlands,NLD,2010,False,Europe,False,120.0,0.025,281.0,100.0,0.0,,1.6107382550335572,Nascent (<1%),2013.0,-3.0,9.0,11.0
Netherlands,NLD,2011,False,Europe,False,877.0,0.16,1126.0,98.06157,1.9384299999999968,630.8333333333334,1.789795918367347,Nascent (<1%),2013.0,-2.0,9.0,9.0
Netherlands,NLD,2012,False,Europe,False,5090.0,1.0,6300.0,15.52063,84.47937,480.38768529076395,4.277310924369748,Nascent (<1%),2013.0,-1.0,5.0,6.0
Netherlands,NLD,2013,False,Europe,False,22600.0,5.5,28200.0,11.50442,88.49558,344.00785854616896,11.243781094527364,Growth (5-20%),2013.0,0.0,3.0,5.0
Netherlands,NLD,2014,False,Europe,False,14700.0,3.9,43800.0,18.36735,81.63265,-34.95575221238938,4.454545454545455,Early (1-5%),2013.0,1.0,5.0,5.0
Netherlands,NLD,2015,False,Europe,False,15400.0,3.5,88400.0,22.07792,77.92208,4.761904761904767,2.9615384615384617,Early (1-5%),2013.0,2.0,8.0,4.0
Netherlands,NLD,2016,False,Europe,False,43000.0,11.0,112000.0,9.302326,90.697674,179.2207792207792,5.512820512820513,Growth (5-20%),2013.0,3.0,4.0,5.0
Netherlands,NLD,2017,False,Europe,False,26000.0,6.4,118000.0,30.76923,69.23077,-39.53488372093024,2.166666666666667,Growth (5-20%),2013.0,4.0,8.0,7.0
Netherlands,NLD,2018,False,Europe,False,27600.0,6.2,143000.0,86.95652,13.043480000000002,6.153846153846154,1.3463414634146342,Growth (5-20%),2013.0,5.0,11.0,8.0
Netherlands,NLD,2019,False,Europe,False,66500.0,15.0,207000.0,91.72932,8.270679999999999,140.94202898550722,3.197115384615384,Growth (5-20%),2013.0,6.0,6.0,8.0
Netherlands,NLD,2020,False,Europe,False,87000.0,25.0,290000.0,82.75862,17.241380000000007,30.827067669172937,2.919463087248322,Mainstream (20-50%),2013.0,7.0,8.0,8.0
Netherlands,NLD,2021,False,Europe,False,94000.0,29.0,390000.0,67.02128,32.978719999999996,8.045977011494255,1.4242424242424243,Mainstream (20-50%),2013.0,8.0,9.0,7.0
Netherlands,NLD,2022,False,Europe,False,107000.0,35.0,530000.0,68.2243,31.7757,13.829787234042556,1.0490196078431373,Mainstream (20-50%),2013.0,9.0,11.0,7.0
Netherlands,NLD,2023,False,Europe,False,156000.0,44.0,730000.0,70.51282,29.487179999999995,45.79439252336448,1.1386861313868613,Mainstream (20-50%),2013.0,10.0,9.0,7.0
Netherlands,NLD,2024,False,Europe,False,182000.0,48.0,980000.0,71.42857,28.571430000000007,16.666666666666675,1.04,Mainstream (20-50%),2013.0,11.0,8.0,7.0
Netherlands,NLD,2025,False,Europe,False,228000.0,58.0,1200000.0,70.17544,29.824560000000005,25.274725274725274,1.0754716981132075,Mature (>50%),2013.0,12.0,8.0,6.0
New Zealand,NZL,2010,False,Asia-Pacific,False,10.0,0.015,14.0,100.0,0.0,,0.1342281879194631,Nascent (<1%),2018.0,-8.0,16.0,18.0
New Zealand,NZL,2011,False,Asia-Pacific,False,15.0,0.022,29.0,86.66667,13.333330000000004,50.0,0.030612244897959183,Nascent (<1%),2018.0,-7.0,23.0,23.0
New Zealand,NZL,2012,False,Asia-Pacific,False,27.0,0.033,56.0,81.48148,18.518519999999995,80.0,0.0226890756302521,Nascent (<1%),2018.0,-6.0,28.0,26.0
New Zealand,NZL,2013,False,Asia-Pacific,False,36.0,0.041,92.0,83.33333,16.666669999999996,33.33333333333333,0.01791044776119403,Nascent (<1%),2018.0,-5.0,27.0,27.0
New Zealand,NZL,2014,False,Asia-Pacific,False,320.0,0.34,410.0,34.375,65.625,788.8888888888889,0.09696969696969697,Nascent (<1%),2018.0,-4.0,21.0,24.0
New Zealand,NZL,2015,False,Asia-Pacific,False,500.0,0.6,910.0,60.0,40.0,56.25,0.09615384615384616,Nascent (<1%),2018.0,-3.0,23.0,25.0
New Zealand,NZL,2016,False,Asia-Pacific,False,1540.0,1.7,2360.0,77.92208,22.077920000000006,208.0,0.19743589743589746,Early (1-5%),2018.0,-2.0,19.0,23.0
New Zealand,NZL,2017,False,Asia-Pacific,False,3440.0,3.4,5900.0,84.30233,15.697670000000002,123.37662337662336,0.2866666666666667,Early (1-5%),2018.0,-1.0,19.0,23.0
New Zealand,NZL,2018,False,Asia-Pacific,False,5600.0,5.0,11400.0,78.57143,21.428569999999993,62.7906976744186,0.27317073170731704,Early (1-5%),2018.0,0.0,21.0,20.0
New Zealand,NZL,2019,False,Asia-Pacific,False,6900.0,6.8,17400.0,76.81159,23.188410000000005,23.214285714285722,0.3317307692307692,Growth (5-20%),2018.0,1.0,22.0,22.0
New Zealand,NZL,2020,False,Asia-Pacific,False,5400.0,6.6,22900.0,72.22222,27.777780000000007,-21.739130434782606,0.18120805369127516,Growth (5-20%),2018.0,2.0,26.0,22.0
New Zealand,NZL,2021,False,Asia-Pacific,False,10300.0,9.4,35400.0,66.01942,33.98058,90.74074074074075,0.15606060606060604,Growth (5-20%),2018.0,3.0,26.0,23.0
New Zealand,NZL,2022,False,Asia-Pacific,False,28200.0,24.0,65000.0,67.37589,32.62411,173.7864077669903,0.27647058823529413,Mainstream (20-50%),2018.0,4.0,23.0,23.0
New Zealand,NZL,2023,False,Asia-Pacific,False,30000.0,27.0,92000.0,70.0,30.0,6.382978723404253,0.21897810218978103,Mainstream (20-50%),2018.0,5.0,28.0,26.0
New Zealand,NZL,2024,False,Asia-Pacific,False,9700.0,11.0,113000.0,64.94845,35.051550000000006,-67.66666666666667,0.05542857142857143,Growth (5-20%),2018.0,6.0,44.0,28.0
New Zealand,NZL,2025,False,Asia-Pacific,False,11600.0,12.0,128000.0,58.62069,41.37931,19.58762886597938,0.05471698113207547,Growth (5-20%),2018.0,7.0,44.0,31.0
Norway,NOR,2010,False,Europe,False,360.0,0.28,2702.0,100.0,0.0,,4.832214765100671,Nascent (<1%),2013.0,-3.0,5.0,4.0
Norway,NOR,2011,False,Europe,False,2000.0,1.4,3903.0,100.0,0.0,455.55555555555554,4.081632653061225,Early (1-5%),2013.0,-2.0,5.0,5.0
Norway,NOR,2012,False,Europe,False,4220.0,3.1,8340.0,92.41706,7.582939999999994,110.99999999999999,3.546218487394958,Early (1-5%),2013.0,-1.0,6.0,5.0
Norway,NOR,2013,False,Europe,False,8240.0,5.8,15660.0,95.87379,4.12621,95.260663507109,4.099502487562189,Growth (5-20%),2013.0,0.0,6.0,6.0
Norway,NOR,2014,False,Europe,False,21700.0,15.0,35300.0,92.1659,7.8341000000000065,163.3495145631068,6.575757575757575,Growth (5-20%),2013.0,1.0,4.0,6.0
Norway,NOR,2015,False,Europe,False,33900.0,22.0,69000.0,76.69617,23.303830000000005,56.22119815668203,6.519230769230769,Mainstream (20-50%),2013.0,2.0,3.0,6.0
Norway,NOR,2016,False,Europe,False,45000.0,29.0,114000.0,53.33333,46.66667,32.74336283185841,5.769230769230769,Mainstream (20-50%),2013.0,3.0,3.0,4.0
Norway,NOR,2017,False,Europe,False,62000.0,39.0,180000.0,53.22581,46.77419,37.77777777777778,5.166666666666667,Mainstream (20-50%),2013.0,4.0,3.0,4.0
Norway,NOR,2018,False,Europe,False,73000.0,49.0,247000.0,63.0137,36.9863,17.741935483870975,3.560975609756097,Mainstream (20-50%),2013.0,5.0,3.0,3.0
Norway,NOR,2019,False,Europe,False,79000.0,56.0,330000.0,75.94937,24.050629999999998,8.219178082191792,3.798076923076923,Mature (>50%),2013.0,6.0,4.0,3.0
Norway,NOR,2020,False,Europe,False,106000.0,75.0,490000.0,72.64151,27.358490000000003,34.17721518987342,3.557046979865772,Mature (>50%),2013.0,7.0,6.0,4.0
Norway,NOR,2021,False,Europe,False,148000.0,86.0,630000.0,74.32432,25.67568,39.622641509433954,2.242424242424242,Mature (>50%),2013.0,8.0,6.0,6.0
Norway,NOR,2022,False,Europe,False,156000.0,89.0,790000.0,89.74359,10.256410000000002,5.405405405405395,1.5294117647058825,Mature (>50%),2013.0,9.0,7.0,6.0
Norway,NOR,2023,False,Europe,False,110000.0,90.0,900000.0,90.90909,9.090909999999994,-29.487179487179482,0.8029197080291971,Mature (>50%),2013.0,10.0,14.0,6.0
